@relation adult.data-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N5-F3

@attribute age numeric
@attribute workclass {' State-gov',' Self-emp-not-inc',' Private',' Federal-gov',' Local-gov',' ?',' Self-emp-inc',' Without-pay',' Never-worked'}
@attribute fnlwgt numeric
@attribute education {' Bachelors',' HS-grad',' 11th',' Masters',' 9th',' Some-college',' Assoc-acdm',' Assoc-voc',' 7th-8th',' Doctorate',' Prof-school',' 5th-6th',' 10th',' 1st-4th',' Preschool',' 12th'}
@attribute education-num numeric
@attribute marital-status {' Never-married',' Married-civ-spouse',' Divorced',' Married-spouse-absent',' Separated',' Married-AF-spouse',' Widowed'}
@attribute occupation {' Adm-clerical',' Exec-managerial',' Handlers-cleaners',' Prof-specialty',' Other-service',' Sales',' Craft-repair',' Transport-moving',' Farming-fishing',' Machine-op-inspct',' Tech-support',' ?',' Protective-serv',' Armed-Forces',' Priv-house-serv'}
@attribute relationship {' Not-in-family',' Husband',' Wife',' Own-child',' Unmarried',' Other-relative'}
@attribute race {' White',' Black',' Asian-Pac-Islander',' Amer-Indian-Eskimo',' Other'}
@attribute sex {' Male',' Female'}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute native-country {' United-States',' Cuba',' Jamaica',' India',' ?',' Mexico',' South',' Puerto-Rico',' Honduras',' England',' Canada',' Germany',' Iran',' Philippines',' Italy',' Poland',' Columbia',' Cambodia',' Thailand',' Ecuador',' Laos',' Taiwan',' Haiti',' Portugal',' Dominican-Republic',' El-Salvador',' France',' Guatemala',' China',' Japan',' Yugoslavia',' Peru',' Outlying-US(Guam-USVI-etc)',' Scotland',' Trinadad&Tobago',' Greece',' Nicaragua',' Vietnam',' Hong',' Ireland',' Hungary',' Holand-Netherlands'}
@attribute income {' <=50K',' >50K'}

@data
27,' Local-gov',138917,' Bachelors',13,' Never-married',' Prof-specialty',' Not-in-family',' White',' Male',0,0,35,' United-States',' <=50K'
28,' Federal-gov',341709,' HS-grad',9,' Never-married',' Craft-repair',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
40,' Private',162098,' HS-grad',9,' Divorced',' Adm-clerical',' Unmarried',' White',' Female',0,0,30,' United-States',' <=50K'
22,' Private',105592,' Assoc-acdm',12,' Never-married',' Transport-moving',' Not-in-family',' White',' Male',0,0,45,' United-States',' <=50K'
34,' Private',149943,' HS-grad',9,' Never-married',' Other-service',' Not-in-family',' Asian-Pac-Islander',' Male',0,0,40,' Japan',' <=50K'
33,' Private',159303,' HS-grad',9,' Divorced',' Other-service',' Unmarried',' White',' Female',0,0,40,' United-States',' <=50K'
34,' State-gov',180871,' Bachelors',13,' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',0,0,55,' United-States',' <=50K'
53,' Private',152883,' HS-grad',9,' Widowed',' Adm-clerical',' Not-in-family',' Black',' Female',0,0,40,' United-States',' <=50K'
31,' Private',188108,' HS-grad',9,' Never-married',' Craft-repair',' Own-child',' White',' Male',4101,0,40,' United-States',' <=50K'
69,' Private',141181,' 5th-6th',3,' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',1797,0,40,' United-States',' <=50K'
47,' Private',236805,' Some-college',10,' Divorced',' Sales',' Unmarried',' White',' Female',0,0,60,' United-States',' <=50K'
28,' Self-emp-not-inc',278073,' HS-grad',9,' Never-married',' Machine-op-inspct',' Other-relative',' Black',' Male',0,0,30,' United-States',' <=50K'
21,' Private',26410,' HS-grad',9,' Never-married',' Adm-clerical',' Not-in-family',' White',' Female',0,0,40,' United-States',' <=50K'
34,' Private',281852,' HS-grad',9,' Never-married',' Transport-moving',' Not-in-family',' Black',' Male',0,0,80,' United-States',' <=50K'
32,' Private',176185,' Some-college',10,' Divorced',' Exec-managerial',' Other-relative',' White',' Male',0,0,60,' United-States',' <=50K'
22,' Private',110371,' HS-grad',9,' Married-civ-spouse',' Other-service',' Own-child',' White',' Male',0,0,50,' United-States',' <=50K'
23,' Self-emp-not-inc',184370,' HS-grad',9,' Divorced',' Other-service',' Not-in-family',' White',' Female',0,0,40,' United-States',' <=50K'
37,' Private',188377,' HS-grad',9,' Never-married',' Machine-op-inspct',' Not-in-family',' Black',' Male',0,0,40,' United-States',' <=50K'
62,' Private',110586,' Some-college',10,' Widowed',' Priv-house-serv',' Unmarried',' White',' Female',0,0,40,' United-States',' <=50K'
43,' Self-emp-not-inc',99203,' Assoc-voc',11,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
66,' ?',222810,' Some-college',10,' Divorced',' ?',' Other-relative',' White',' Female',0,0,35,' United-States',' <=50K'
34,' Private',188096,' HS-grad',9,' Never-married',' Adm-clerical',' Not-in-family',' White',' Female',0,0,36,' United-States',' <=50K'
27,' Private',152951,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
61,' Private',226297,' Bachelors',13,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
40,' Private',220563,' 12th',8,' Divorced',' Craft-repair',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
23,' Private',50341,' Masters',14,' Never-married',' Sales',' Not-in-family',' White',' Female',0,0,20,' United-States',' <=50K'
59,' Local-gov',223215,' Some-college',10,' Married-civ-spouse',' Protective-serv',' Husband',' White',' Male',0,0,42,' United-States',' <=50K'
59,' Private',243226,' 10th',6,' Divorced',' Machine-op-inspct',' Not-in-family',' White',' Female',0,0,40,' United-States',' <=50K'
21,' State-gov',129345,' Some-college',10,' Never-married',' Protective-serv',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
42,' ?',167678,' 11th',7,' Married-civ-spouse',' ?',' Husband',' White',' Male',0,0,22,' Ecuador',' <=50K'
38,' Private',208358,' Assoc-voc',11,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
55,' Self-emp-not-inc',271795,' HS-grad',9,' Married-civ-spouse',' Other-service',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
39,' Private',314007,' Assoc-voc',11,' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
22,' Private',109482,' Some-college',10,' Never-married',' Prof-specialty',' Own-child',' White',' Male',0,0,98,' United-States',' <=50K'
28,' Private',271936,' Some-college',10,' Never-married',' Exec-managerial',' Not-in-family',' White',' Female',0,0,35,' United-States',' <=50K'
26,' Private',181666,' Some-college',10,' Married-civ-spouse',' Machine-op-inspct',' Wife',' White',' Female',0,0,40,' United-States',' <=50K'
28,' Self-emp-inc',32922,' Assoc-voc',11,' Never-married',' Sales',' Not-in-family',' White',' Male',0,0,60,' United-States',' <=50K'
74,' Private',194312,' 9th',5,' Widowed',' Craft-repair',' Not-in-family',' White',' Male',0,0,10,' ?',' <=50K'
45,' Private',175625,' HS-grad',9,' Separated',' Adm-clerical',' Unmarried',' White',' Female',0,0,38,' United-States',' <=50K'
43,' Federal-gov',115562,' HS-grad',9,' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
33,' Private',119176,' Some-college',10,' Widowed',' Adm-clerical',' Unmarried',' White',' Female',0,0,40,' United-States',' <=50K'
64,' Private',251292,' 5th-6th',3,' Separated',' Other-service',' Other-relative',' White',' Female',0,0,20,' Cuba',' <=50K'
37,' Private',167482,' HS-grad',9,' Never-married',' Machine-op-inspct',' Own-child',' White',' Male',0,0,40,' United-States',' <=50K'
51,' Private',282744,' Bachelors',13,' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',0,0,40,' Canada',' <=50K'
43,' Private',184846,' HS-grad',9,' Widowed',' Machine-op-inspct',' Unmarried',' White',' Female',0,0,60,' United-States',' <=50K'
51,' Private',189551,' HS-grad',9,' Divorced',' Craft-repair',' Own-child',' Black',' Male',0,0,40,' United-States',' <=50K'
20,' ?',34321,' Some-college',10,' Never-married',' ?',' Own-child',' White',' Female',0,0,30,' United-States',' <=50K'
25,' Private',180212,' HS-grad',9,' Never-married',' Adm-clerical',' Unmarried',' Black',' Female',0,0,40,' United-States',' <=50K'
27,' Private',33429,' Some-college',10,' Divorced',' Adm-clerical',' Unmarried',' White',' Female',0,0,40,' United-States',' <=50K'
34,' Private',214288,' HS-grad',9,' Never-married',' Craft-repair',' Own-child',' White',' Male',0,0,40,' United-States',' <=50K'
42,' Private',175935,' HS-grad',9,' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
29,' Private',113870,' 1st-4th',2,' Married-civ-spouse',' Other-service',' Husband',' White',' Male',0,0,40,' ?',' <=50K'
36,' Private',192664,' 11th',7,' Never-married',' Craft-repair',' Own-child',' White',' Male',0,0,40,' United-States',' <=50K'
36,' Private',272090,' Bachelors',13,' Divorced',' Prof-specialty',' Unmarried',' White',' Female',0,0,45,' El-Salvador',' <=50K'
41,' Private',149102,' HS-grad',9,' Never-married',' Transport-moving',' Not-in-family',' White',' Male',0,0,40,' Poland',' <=50K'
59,' State-gov',303176,' Some-college',10,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,2179,40,' United-States',' <=50K'
48,' ?',167381,' HS-grad',9,' Widowed',' ?',' Unmarried',' White',' Female',0,0,25,' United-States',' <=50K'
37,' Private',256636,' HS-grad',9,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
29,' Private',130045,' 7th-8th',4,' Married-civ-spouse',' Other-service',' Wife',' White',' Female',0,0,40,' United-States',' <=50K'
64,' Private',631947,' 10th',6,' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
43,' Private',336643,' HS-grad',9,' Never-married',' Exec-managerial',' Not-in-family',' White',' Female',0,0,50,' United-States',' <=50K'
27,' Private',161155,' HS-grad',9,' Married-civ-spouse',' Other-service',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
44,' Private',115932,' Assoc-acdm',12,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
39,' Private',216129,' Assoc-acdm',12,' Divorced',' Exec-managerial',' Unmarried',' Black',' Female',0,0,35,' Jamaica',' <=50K'
18,' State-gov',76142,' 11th',7,' Never-married',' Other-service',' Own-child',' White',' Male',0,0,8,' United-States',' <=50K'
23,' Private',140798,' Bachelors',13,' Never-married',' Adm-clerical',' Not-in-family',' White',' Female',0,0,40,' United-States',' <=50K'
43,' State-gov',98989,' HS-grad',9,' Married-civ-spouse',' Other-service',' Husband',' Amer-Indian-Eskimo',' Male',0,0,40,' United-States',' <=50K'
17,' Self-emp-inc',181608,' 10th',6,' Never-married',' Sales',' Own-child',' White',' Male',0,0,12,' United-States',' <=50K'
30,' Private',207301,' HS-grad',9,' Never-married',' Sales',' Not-in-family',' White',' Female',0,1980,40,' United-States',' <=50K'
31,' Self-emp-not-inc',117346,' Some-college',10,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,48,' United-States',' <=50K'
57,' Private',162301,' HS-grad',9,' Divorced',' Adm-clerical',' Not-in-family',' White',' Female',0,0,45,' United-States',' <=50K'
43,' Federal-gov',92775,' Assoc-voc',11,' Divorced',' Craft-repair',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
49,' Self-emp-not-inc',208872,' HS-grad',9,' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',0,1672,98,' United-States',' <=50K'
17,' Private',104232,' 10th',6,' Never-married',' Other-service',' Own-child',' White',' Male',0,0,10,' United-States',' <=50K'
65,' ?',178931,' HS-grad',9,' Married-civ-spouse',' ?',' Husband',' Amer-Indian-Eskimo',' Male',3818,0,40,' United-States',' <=50K'
59,' Federal-gov',61298,' Bachelors',13,' Married-spouse-absent',' Exec-managerial',' Not-in-family',' White',' Female',0,0,40,' United-States',' <=50K'
47,' Private',167159,' HS-grad',9,' Divorced',' Machine-op-inspct',' Not-in-family',' White',' Male',4650,0,40,' United-States',' <=50K'
58,' Local-gov',34878,' Bachelors',13,' Divorced',' Prof-specialty',' Not-in-family',' White',' Female',0,0,50,' United-States',' <=50K'
34,' Private',226629,' HS-grad',9,' Never-married',' Priv-house-serv',' Not-in-family',' White',' Female',0,0,40,' Mexico',' <=50K'
33,' ?',102130,' Some-college',10,' Never-married',' ?',' Own-child',' White',' Male',0,0,40,' United-States',' <=50K'
34,' Local-gov',236415,' Some-college',10,' Never-married',' Adm-clerical',' Unmarried',' White',' Female',0,0,18,' United-States',' <=50K'
40,' ?',507086,' HS-grad',9,' Divorced',' ?',' Not-in-family',' Black',' Female',0,0,32,' United-States',' <=50K'
43,' Private',114351,' HS-grad',9,' Divorced',' Craft-repair',' Not-in-family',' White',' Male',0,0,35,' United-States',' <=50K'
44,' Private',249332,' HS-grad',9,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,40,' Ecuador',' <=50K'
23,' Private',207415,' Assoc-acdm',12,' Married-civ-spouse',' Sales',' Wife',' White',' Female',0,0,25,' United-States',' <=50K'
29,' Private',253262,' Some-college',10,' Never-married',' Craft-repair',' Not-in-family',' White',' Female',0,0,40,' United-States',' <=50K'
43,' Self-emp-inc',34218,' Some-college',10,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
22,' Private',201268,' Bachelors',13,' Never-married',' Sales',' Own-child',' White',' Female',0,0,15,' United-States',' <=50K'
59,' ?',367984,' Bachelors',13,' Married-civ-spouse',' ?',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
30,' Private',190912,' 11th',7,' Married-civ-spouse',' Handlers-cleaners',' Husband',' Asian-Pac-Islander',' Male',0,1651,40,' Vietnam',' <=50K'
22,' Private',234474,' Some-college',10,' Never-married',' Adm-clerical',' Own-child',' Black',' Female',0,0,25,' United-States',' <=50K'
30,' Private',229895,' 10th',6,' Divorced',' Other-service',' Unmarried',' White',' Female',0,0,40,' United-States',' <=50K'
26,' Local-gov',220656,' Bachelors',13,' Never-married',' Prof-specialty',' Own-child',' Black',' Male',0,0,38,' England',' <=50K'
34,' Local-gov',22641,' HS-grad',9,' Never-married',' Protective-serv',' Not-in-family',' Amer-Indian-Eskimo',' Male',0,0,40,' United-States',' <=50K'
79,' Private',172220,' 7th-8th',4,' Widowed',' Priv-house-serv',' Not-in-family',' White',' Female',2964,0,30,' United-States',' <=50K'
21,' Private',353628,' 10th',6,' Separated',' Sales',' Unmarried',' Black',' Female',0,0,38,' United-States',' <=50K'
19,' Private',92863,' HS-grad',9,' Never-married',' Sales',' Own-child',' White',' Male',0,0,20,' United-States',' <=50K'
56,' Self-emp-not-inc',60166,' 1st-4th',2,' Never-married',' Exec-managerial',' Not-in-family',' Amer-Indian-Eskimo',' Male',0,0,65,' United-States',' <=50K'
56,' Private',105363,' Bachelors',13,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',4508,0,40,' United-States',' <=50K'
46,' Private',266337,' Assoc-voc',11,' Divorced',' Craft-repair',' Unmarried',' White',' Male',0,0,40,' United-States',' <=50K'
26,' Private',485117,' Bachelors',13,' Never-married',' Transport-moving',' Own-child',' White',' Male',0,0,20,' United-States',' <=50K'
21,' ?',228649,' Some-college',10,' Never-married',' ?',' Own-child',' White',' Male',0,0,20,' United-States',' <=50K'
21,' State-gov',184678,' Some-college',10,' Never-married',' Adm-clerical',' Own-child',' White',' Female',0,0,35,' United-States',' <=50K'
82,' Private',147729,' 5th-6th',3,' Widowed',' Other-service',' Unmarried',' White',' Male',0,0,20,' United-States',' <=50K'
46,' Private',57929,' HS-grad',9,' Divorced',' Other-service',' Not-in-family',' White',' Male',0,0,25,' United-States',' <=50K'
39,' Private',421633,' Some-college',10,' Divorced',' Protective-serv',' Unmarried',' Black',' Female',0,0,30,' United-States',' <=50K'
34,' Private',125279,' HS-grad',9,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
36,' Private',265881,' HS-grad',9,' Divorced',' Machine-op-inspct',' Unmarried',' White',' Female',0,0,40,' United-States',' <=50K'
37,' Local-gov',257588,' HS-grad',9,' Divorced',' Adm-clerical',' Unmarried',' White',' Female',0,0,40,' United-States',' <=50K'
39,' Private',139743,' HS-grad',9,' Separated',' Adm-clerical',' Not-in-family',' White',' Female',0,0,20,' United-States',' <=50K'
54,' Private',256916,' HS-grad',9,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,45,' United-States',' <=50K'
32,' Private',30497,' Assoc-voc',11,' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
47,' Private',193285,' HS-grad',9,' Married-civ-spouse',' Other-service',' Wife',' Black',' Female',5013,0,40,' United-States',' <=50K'
33,' Private',176673,' HS-grad',9,' Never-married',' Machine-op-inspct',' Not-in-family',' Black',' Female',0,0,40,' United-States',' <=50K'
34,' Private',213887,' Some-college',10,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
26,' Private',202091,' HS-grad',9,' Married-civ-spouse',' Adm-clerical',' Wife',' White',' Female',0,0,40,' United-States',' <=50K'
20,' Private',256504,' Some-college',10,' Never-married',' Sales',' Own-child',' White',' Female',0,0,6,' United-States',' <=50K'
18,' Private',112974,' 11th',7,' Never-married',' Prof-specialty',' Other-relative',' White',' Male',0,0,3,' United-States',' <=50K'
63,' Private',206052,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
28,' Private',112403,' HS-grad',9,' Never-married',' Craft-repair',' Unmarried',' White',' Male',2354,0,40,' United-States',' <=50K'
41,' Self-emp-not-inc',38876,' Assoc-voc',11,' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',0,0,60,' United-States',' <=50K'
41,' Private',182370,' Assoc-acdm',12,' Divorced',' Craft-repair',' Own-child',' White',' Male',0,0,40,' United-States',' <=50K'
28,' Private',30771,' Some-college',10,' Never-married',' Adm-clerical',' Unmarried',' Black',' Female',0,0,40,' United-States',' <=50K'
66,' Private',350498,' Some-college',10,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,28,' United-States',' <=50K'
25,' Private',210794,' Bachelors',13,' Never-married',' Prof-specialty',' Own-child',' White',' Female',0,0,40,' United-States',' <=50K'
51,' Self-emp-not-inc',306784,' HS-grad',9,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,30,' United-States',' <=50K'
28,' Private',106951,' HS-grad',9,' Never-married',' Handlers-cleaners',' Not-in-family',' White',' Male',0,0,42,' United-States',' <=50K'
48,' Private',395368,' Some-college',10,' Divorced',' Handlers-cleaners',' Other-relative',' Black',' Male',0,0,40,' United-States',' <=50K'
22,' Private',333158,' HS-grad',9,' Never-married',' Machine-op-inspct',' Not-in-family',' White',' Female',0,0,48,' United-States',' <=50K'
46,' Local-gov',297759,' Some-college',10,' Divorced',' Tech-support',' Not-in-family',' White',' Female',0,0,40,' United-States',' <=50K'
44,' Local-gov',190020,' Bachelors',13,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,50,' United-States',' <=50K'
35,' Private',54595,' 12th',8,' Never-married',' Sales',' Not-in-family',' Black',' Female',0,0,40,' United-States',' <=50K'
26,' Self-emp-not-inc',258306,' 10th',6,' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',0,0,99,' United-States',' <=50K'
29,' Private',161857,' HS-grad',9,' Married-spouse-absent',' Other-service',' Not-in-family',' Other',' Female',0,0,40,' Columbia',' <=50K'
24,' Private',379418,' Some-college',10,' Never-married',' Adm-clerical',' Not-in-family',' White',' Female',0,0,40,' United-States',' <=50K'
44,' Private',187720,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,41,' United-States',' <=50K'
36,' Private',207568,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,50,' United-States',' <=50K'
39,' Private',509060,' Some-college',10,' Divorced',' Other-service',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
17,' Local-gov',173497,' 11th',7,' Never-married',' Prof-specialty',' Own-child',' Black',' Male',0,0,15,' United-States',' <=50K'
27,' ?',204074,' HS-grad',9,' Never-married',' ?',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
20,' Private',24896,' HS-grad',9,' Married-civ-spouse',' Adm-clerical',' Wife',' White',' Female',0,0,20,' United-States',' <=50K'
30,' Self-emp-inc',84119,' Bachelors',13,' Never-married',' Exec-managerial',' Own-child',' White',' Male',0,0,43,' United-States',' <=50K'
30,' Private',170065,' Some-college',10,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
18,' Private',298860,' 11th',7,' Never-married',' Sales',' Own-child',' White',' Male',0,0,20,' United-States',' <=50K'
30,' Local-gov',102130,' Some-college',10,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
22,' Private',59184,' Assoc-acdm',12,' Never-married',' Adm-clerical',' Not-in-family',' White',' Male',0,0,45,' United-States',' <=50K'
30,' Private',281030,' Assoc-voc',11,' Married-civ-spouse',' Sales',' Husband',' White',' Male',4064,0,40,' United-States',' <=50K'
17,' Private',98675,' 9th',5,' Never-married',' Other-service',' Unmarried',' White',' Female',0,0,20,' United-States',' <=50K'
24,' Private',215243,' Bachelors',13,' Never-married',' Adm-clerical',' Not-in-family',' White',' Female',0,0,42,' United-States',' <=50K'
33,' Local-gov',55921,' Assoc-voc',11,' Never-married',' Protective-serv',' Not-in-family',' White',' Male',0,0,70,' United-States',' <=50K'
56,' Private',170324,' 5th-6th',3,' Married-civ-spouse',' Craft-repair',' Husband',' Black',' Male',0,0,40,' Trinadad&Tobago',' <=50K'
19,' Private',101549,' Some-college',10,' Never-married',' Other-service',' Own-child',' White',' Male',0,0,15,' United-States',' <=50K'
29,' Private',264961,' HS-grad',9,' Never-married',' Craft-repair',' Own-child',' White',' Male',0,0,45,' United-States',' <=50K'
34,' Private',184147,' HS-grad',9,' Separated',' Sales',' Unmarried',' Black',' Female',0,0,20,' United-States',' <=50K'
33,' Private',618191,' HS-grad',9,' Never-married',' Exec-managerial',' Not-in-family',' White',' Female',0,0,40,' United-States',' <=50K'
35,' Private',385847,' Some-college',10,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
57,' Private',195835,' Some-college',10,' Married-spouse-absent',' Adm-clerical',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
38,' Self-emp-not-inc',58972,' HS-grad',9,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,50,' United-States',' <=50K'
30,' ?',361817,' HS-grad',9,' Never-married',' ?',' Own-child',' White',' Male',0,0,25,' United-States',' <=50K'
18,' Private',294387,' 11th',7,' Never-married',' Handlers-cleaners',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
47,' Private',105273,' Bachelors',13,' Widowed',' Craft-repair',' Unmarried',' Black',' Female',6497,0,40,' United-States',' <=50K'
31,' Private',19491,' Some-college',10,' Never-married',' Craft-repair',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
52,' Private',35305,' 7th-8th',4,' Never-married',' Other-service',' Own-child',' White',' Female',0,0,7,' United-States',' <=50K'
42,' Private',268183,' Bachelors',13,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,1485,60,' United-States',' <=50K'
26,' Private',214637,' HS-grad',9,' Divorced',' Other-service',' Unmarried',' White',' Female',0,0,35,' United-States',' <=50K'
50,' Private',192964,' HS-grad',9,' Divorced',' Sales',' Unmarried',' White',' Female',0,0,65,' United-States',' <=50K'
38,' Private',205359,' 11th',7,' Married-civ-spouse',' Adm-clerical',' Wife',' White',' Female',0,0,32,' United-States',' <=50K'
25,' Private',113099,' HS-grad',9,' Separated',' Craft-repair',' Not-in-family',' Black',' Male',0,0,40,' United-States',' <=50K'
67,' Private',336163,' HS-grad',9,' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',0,0,24,' United-States',' <=50K'
36,' Private',245521,' 7th-8th',4,' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',0,0,35,' Mexico',' <=50K'
45,' Private',246392,' HS-grad',9,' Never-married',' Priv-house-serv',' Unmarried',' Black',' Female',0,0,30,' United-States',' <=50K'
19,' Private',118535,' 12th',8,' Never-married',' Sales',' Own-child',' White',' Female',0,0,18,' United-States',' <=50K'
43,' Self-emp-inc',140988,' Bachelors',13,' Married-civ-spouse',' Sales',' Other-relative',' Asian-Pac-Islander',' Male',0,0,45,' India',' <=50K'
38,' Private',188888,' Bachelors',13,' Never-married',' Exec-managerial',' Not-in-family',' White',' Male',0,1340,40,' United-States',' <=50K'
38,' Private',320451,' Masters',14,' Married-civ-spouse',' Prof-specialty',' Husband',' Asian-Pac-Islander',' Male',0,0,40,' ?',' <=50K'
59,' Private',170148,' Some-college',10,' Divorced',' Other-service',' Unmarried',' White',' Female',0,0,32,' United-States',' <=50K'
37,' Private',206699,' HS-grad',9,' Divorced',' Tech-support',' Own-child',' White',' Male',0,0,45,' United-States',' <=50K'
57,' Private',124852,' Some-college',10,' Never-married',' Handlers-cleaners',' Own-child',' Black',' Male',0,0,40,' United-States',' <=50K'
57,' Private',161964,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,55,' United-States',' <=50K'
26,' Private',238367,' HS-grad',9,' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
53,' Self-emp-not-inc',101017,' HS-grad',9,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,35,' United-States',' <=50K'
58,' Private',206532,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,50,' United-States',' <=50K'
39,' Private',30916,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
57,' Self-emp-not-inc',165922,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,50,' United-States',' <=50K'
20,' Private',472789,' 1st-4th',2,' Never-married',' Farming-fishing',' Not-in-family',' White',' Male',0,0,30,' El-Salvador',' <=50K'
38,' Private',154641,' Assoc-voc',11,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
37,' Private',103925,' Some-college',10,' Never-married',' Tech-support',' Other-relative',' White',' Female',0,0,40,' United-States',' <=50K'
28,' Private',153869,' 11th',7,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
29,' ?',95108,' HS-grad',9,' Never-married',' ?',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
34,' Private',80058,' Prof-school',15,' Never-married',' Exec-managerial',' Own-child',' White',' Male',0,0,50,' United-States',' <=50K'
29,' Federal-gov',182344,' HS-grad',9,' Married-spouse-absent',' Other-service',' Unmarried',' Black',' Male',0,0,40,' United-States',' <=50K'
19,' ?',195282,' HS-grad',9,' Never-married',' ?',' Own-child',' Black',' Female',0,0,20,' United-States',' <=50K'
56,' Private',183884,' 11th',7,' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
35,' Self-emp-not-inc',22641,' HS-grad',9,' Married-civ-spouse',' Transport-moving',' Husband',' Amer-Indian-Eskimo',' Male',0,0,40,' United-States',' <=50K'
43,' Private',76460,' HS-grad',9,' Never-married',' Adm-clerical',' Not-in-family',' White',' Female',0,0,40,' United-States',' <=50K'
